#group,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#default,_result,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,device_id,Chipset2_Temp,Chipset_Temp,Cpu1_Temp,Cpu2_Temp,FAN1,FAN2,FAN3,FAN4,IO_Outlet_Temp,Inlet_Temp,Outlet_Temp,PSU1_CIN,PSU1_FAN,PSU1_Inlet,PSU1_Total_Power,PSU1_VIN,PSU2_CIN,PSU2_FAN,PSU2_Inlet,PSU2_Total_Power,PSU2_VIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:33:55Z,sdgp,bmc,63,58.5,63,61,1683,1689,1696,1692,52.5,48,45.5,0.75,12960,37,171,229.5,0.79,5816,29,179,229.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:34:06Z,sdgp,bmc,63,58.5,63,61,1707,1687,1693,1686,52.5,48,45.5,0.75,12960,37,171,229.25,0.79,5816,29,179,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:34:18Z,sdgp,bmc,63,59,63,61,1700,1691,1692,1689,52.5,48,45.5,0.76,12960,37,172,229.25,0.79,5784,29,179,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:34:29Z,sdgp,bmc,63,59,63,61,1700,1690,1691,1685,52.5,48,45.5,0.76,12928,37,172,229.5,0.8,5784,29,180,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:34:40Z,sdgp,bmc,63,59,63,61,1675,1697,1695,1696,52.5,48,45.5,0.76,12960,37,172,229.5,0.8,5816,29,180,229.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:34:50Z,sdgp,bmc,63,59,63,61,1701,1693,1690,1695,52.5,48,45.5,0.76,13040,37,172,229.5,0.8,5816,29,180,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:35:02Z,sdgp,bmc,63,59,63,61,1703,1691,1701,1684,52.5,48,45.5,0.76,12976,37,172,229.25,0.8,5784,29,180,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:35:13Z,sdgp,bmc,63,59,63,61,1707,1689,1695,1691,52.5,48,45.5,0.75,12960,37,171,229.25,0.79,5784,29,179,229.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:35:25Z,sdgp,bmc,63,59,63,61,1707,1694,1686,1696,52.5,48,45.5,0.76,13008,37,171,229.25,0.79,5784,29,179,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:35:37Z,sdgp,bmc,63,59,63,61,1704,1689,1689,1692,52.5,48,45.5,0.76,12960,37,172,229.25,0.8,5816,29,180,229.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:35:48Z,sdgp,bmc,63.5,59,63,61,1698,1693,1695,1696,52.5,48,45.5,0.76,12960,37,172,229.25,0.8,5816,29,180,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:35:59Z,sdgp,bmc,63.5,59,63,61,1701,1694,1685,1694,52.5,48,45.5,0.76,12976,37,172,229.5,0.8,5816,29,180,229.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:36:11Z,sdgp,bmc,63.5,59,63,61,1701,1698,1697,1699,52.5,48,45.5,0.76,12976,37,171,229.25,0.79,5784,29,180,229.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:36:22Z,sdgp,bmc,63.5,59.5,63.5,61,1698,1689,1689,1692,52.5,48,45.5,0.75,13168,37,171,229.5,0.79,5784,29,179,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:36:32Z,sdgp,bmc,63.5,59,63,61,1703,1698,1699,1688,52.5,48,45.5,0.75,13072,37,171,229.5,0.79,5816,29,179,229.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:36:44Z,sdgp,bmc,63.5,59,63.5,61,1673,1692,1690,1687,52.5,48,45.5,0.75,13040,37,171,229.5,0.79,5784,29,179,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:36:56Z,sdgp,bmc,63.5,59.5,63.5,61,1705,1682,1688,1682,52.5,48,45.5,0.75,13008,37,171,229.5,0.79,5784,29,178,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:37:06Z,sdgp,bmc,63.5,59,63.5,61,1698,1696,1691,1694,52.5,48,45.5,0.76,13072,37,172,229.5,0.8,5816,29,179,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:37:18Z,sdgp,bmc,63.5,59,63.5,61,1679,1696,1686,1693,52.5,48.5,45.5,0.75,13168,37,171,229.5,0.79,5784,29,179,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:37:29Z,sdgp,bmc,63.5,59,63.5,61,1672,1689,1697,1679,52.5,48,45.5,0.75,13168,37,171,229.5,0.79,5816,29,179,229.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:37:40Z,sdgp,bmc,63.5,59,63.5,61,1701,1683,1678,1702,52.5,48,45.5,0.76,13168,37,172,229.5,0.8,5816,29,179,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:37:51Z,sdgp,bmc,63.5,59,63.5,61,1696,1696,1684,1704,53,48,45.5,0.76,13216,37,172,229.25,0.8,5816,29,180,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:38:03Z,sdgp,bmc,63.5,59,63.5,61,1676,1683,1698,1680,53,48.5,45.5,0.76,13216,37,172,229.25,0.8,5784,29,180,229.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:38:14Z,sdgp,bmc,63.5,59.5,63.5,61,1703,1686,1695,1697,53,48,45.5,0.76,13216,37,173,229.5,0.8,5816,29,180,229.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:38:26Z,sdgp,bmc,63.5,59,63.5,61,1705,1696,1696,1706,53,48,45.5,0.76,13200,37,173,229.25,0.8,5816,29,180,229.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:38:38Z,sdgp,bmc,63.5,59,63.5,61,1699,1692,1700,1685,53,48,45.5,0.76,13216,37,173,229.5,0.8,5816,29,180,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:38:49Z,sdgp,bmc,63.5,59,63.5,61,1671,1683,1699,1701,53,48,45.5,0.76,13216,37,173,229.5,0.8,5816,29,180,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:39:00Z,sdgp,bmc,63.5,59,63.5,61,1671,1697,1685,1687,53,48.5,45.5,0.76,13200,37,173,229.25,0.8,5784,29,181,229.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:39:12Z,sdgp,bmc,63.5,59,63.5,61,1671,1692,1694,1687,53,48.5,45.5,0.76,13200,37,173,229.5,0.8,5816,29,180,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:39:22Z,sdgp,bmc,63.5,59,63.5,61,1706,1682,1695,1689,53,48.5,45.5,0.76,13216,37,173,229.25,0.8,5816,29,180,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:39:34Z,sdgp,bmc,63.5,59,63.5,61,1707,1700,1699,1684,53,48.5,45.5,0.76,13216,37,173,229.25,0.8,5784,29,181,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:39:46Z,sdgp,bmc,63.5,59,63.5,61,1676,1691,1693,1692,53,48.5,45.5,0.76,13248,37,172,229.75,0.8,5816,29,180,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:39:56Z,sdgp,bmc,63.5,59.5,63.5,61.5,1672,1683,1691,1685,53,48,45.5,0.76,13248,37,174,229.5,0.8,5816,29,181,229.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:40:07Z,sdgp,bmc,63.5,59,63.5,61.5,1703,1686,1701,1694,53,48.5,45.5,0.76,13248,37,173,229.5,0.8,5816,29,180,229.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:40:18Z,sdgp,bmc,63.5,59,63.5,61.5,1676,1699,1698,1684,53,48,45.5,0.76,13248,37,172,229.25,0.8,5816,29,180,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:40:29Z,sdgp,bmc,63.5,59,63.5,61.5,1699,1690,1693,1684,53,48.5,45.5,0.76,13248,37,173,229.5,0.8,5816,29,180,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:40:40Z,sdgp,bmc,64,59,63.5,61,1671,1684,1693,1693,53,48.5,45.5,0.53,13136,37,120,230.25,0.6,5816,29,135,230.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:40:51Z,sdgp,bmc,63.5,59.5,63,61,1669,1690,1690,1681,53,48.5,45.5,0.53,12960,37,119,230.25,0.6,5816,29,135,230.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:41:03Z,sdgp,bmc,63.5,59,62.5,60,1672,1691,1688,1684,53,48,45.5,0.53,12656,37,119,230,0.59,5784,29,134,230.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:41:14Z,sdgp,bmc,63.5,59,62,59.5,1672,1693,1693,1699,53,48,45.5,0.52,12256,37,118,230,0.59,5816,29,133,230.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:41:25Z,sdgp,bmc,63.5,59.5,62,59,1701,1684,1702,1684,53,48,45.5,0.52,12080,37,117,230.25,0.59,5816,29,133,230.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:41:38Z,sdgp,bmc,63.5,59,61.5,58.5,1671,1692,1680,1691,53,47.5,45.5,0.54,11456,37,121,230,0.57,5784,29,129,230.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:41:48Z,sdgp,bmc,63.5,59,61,58,1679,1683,1696,1693,53,47.5,45.5,0.53,11248,37,120,230,0.57,5640,29,128,230.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:42:00Z,sdgp,bmc,63.5,59,60.5,57.5,1672,1682,1704,1699,53,47.5,45.5,0.53,10944,37,120,230,0.56,5488,29,127,230.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2023-11-14T16:43:23.830222823Z,2024-01-04T16:43:23.830222823Z,2024-01-04T16:42:11Z,sdgp,bmc,63.5,58.5,60,57,1702,1698,1700,1683,53,47,45.5,0.53,10800,37,119,230.25,0.56,5544,29,126,230.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
